event_id,start_time_utc,start_time_istanbul,round_number,round_name,match_status,home_team_name,away_team_name,home_score,away_score,side,national_team_id,national_team_name,opponent_team_id,opponent_team_name,club_team_id_snapshot,formation,lineup_confirmed,player_id,player_name,player_short_name,player_slug,player_sofascore_id,player_primary_position,lineup_position,shirt_number,jersey_number,is_starter,is_substitute,appearance_type,captain,height_cm,country_alpha3,country_name,date_of_birth_timestamp,date_of_birth_utc,market_value,market_value_currency,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_ratingVersions_original,stat_ratingVersions_alternative,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_statisticsType_sportSlug,stat_statisticsType_statisticsType,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keyPass,stat_shotValueNormalized,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,stat_totalTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_lastManTackle,stat_clearanceOffLine,stat_ownGoals,stat_penaltyConceded,stat_penaltyFaced,stat_penaltyWon,stat_crossNotClaimed,stat_penaltyMiss,stat_penaltySave,stat_penaltyShootoutSave,stat_penaltyShootoutGoal,stat_penaltyShootoutMiss
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,33,4-4-2,True,830659,Marcos Senesi,M. Senesi,marcos-senesi,j88fpr,D,D,2,2,True,False,starter,False,184.0,ARG,Argentina,863222400,1997-05-10T00:00:00+00:00,23000000.0,EUR,72.0,68.0,4.0,3.0,0.0,56.0,57.0,12.0,15.0,4.0,,90.0,79.0,6.9,5.0,0.00558713,161.87072584087,26.0,52.401211193047,0.0,,6.9,7.2,1.0,,0.18,0.06,-0.13,,football,player,,,1.0,3.0,1.0,,2.0,0.2846,30.7,8.68,6.0,,-0.62,0.78,0.23,0.06,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,1649,4-4-2,True,158243,Nicolás Tagliafico,N. Tagliafico,nicolas-tagliafico,tagliafico3,D,D,3,3,True,False,starter,False,172.0,ARG,Argentina,715219200,1992-08-31T00:00:00+00:00,3800000.0,EUR,54.0,48.0,1.0,,0.0,28.0,30.0,20.0,24.0,3.0,,90.0,66.0,6.7,7.0,0.561608,145.87079543412,20.0,47.273262504143,1.0,,6.7,6.8,0.0,,0.31,-0.07,-0.2,,football,player,,,,2.0,,1.0,,,28.0,9.0,5.0,1.0,,1.15,0.28,0.06,,2.0,2.0,1.0,,,20.620898146457,25.828685003306,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,3202,4-4-2,True,255389,Leandro Paredes,L. Paredes,leandro-paredes,LeoParedes,M,M,5,5,True,False,starter,False,180.0,ARG,Argentina,772848000,1994-06-29T00:00:00+00:00,5300000.0,EUR,164.0,153.0,8.0,4.0,0.0,72.0,75.0,81.0,89.0,1.0,,90.0,172.0,7.1,14.0,0.114972,543.80957845004,78.0,276.76356931877,1.0,,7.1,6.9,0.0,,0.45,0.4,-0.28,,football,player,1.0,1.0,,,,,1.0,,28.78,9.52,4.0,,,1.02,0.2,0.05,,3.0,,,,,15.861024832317,17.751383072876,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2836,4-4-2,True,944656,Julián Alvarez,J. Álvarez,julian-alvarez,LaAraña,F,F,9,9,True,False,starter,False,170.0,ARG,Argentina,949276800,2000-01-31T00:00:00+00:00,97000000.0,EUR,33.0,25.0,,,0.0,9.0,10.0,16.0,23.0,3.0,,82.0,43.0,5.9,14.0,0.017366,105.58351840318,15.0,23.825504283633,1.0,,5.9,6.7,1.0,,-0.58,0.29,-0.03,,football,player,,,,,,1.0,,0.0896,29.21,8.43,6.0,,-0.52,1.03,0.33,0.08,,4.0,,,,2.0,7.1298112754465,11.78893926526,3.0,,,,1.0,,,1.0,,,0.103,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2816,4-4-2,True,798835,Giovani Lo Celso,G. Lo Celso,lo-celso-giovani,locelso_giovani,M,M,11,11,True,False,starter,False,177.0,ARG,Argentina,829008000,1996-04-09T00:00:00+00:00,7800000.0,EUR,46.0,43.0,,,0.0,19.0,20.0,24.0,26.0,4.0,,60.0,58.0,7.9,6.0,0.0553814,217.37090931755,22.0,107.9441328931,4.0,,7.9,7.5,1.0,,-0.18,0.32,-0.08,,football,player,1.0,1.0,,2.0,,,1.0,0.1005,28.05,7.12,4.0,2.0,0.51,1.28,0.25,0.02,,4.0,1.0,1.0,1.0,1.0,32.464318835333,80.937749785522,2.0,,,,1.0,,,1.0,,1.0,0.6985,1.0,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2681,4-4-2,True,822600,Exequiel Palacios,E. Palacios,exequiel-palacios,exepalaciosok,M,D,14,14,True,False,starter,False,177.0,ARG,Argentina,907545600,1998-10-05T00:00:00+00:00,26000000.0,EUR,85.0,81.0,2.0,2.0,0.0,40.0,41.0,41.0,44.0,3.0,,90.0,108.0,6.8,4.0,0.0333017,218.0230087418,34.0,0.2473032183953,0.0,,6.8,7.3,0.0,,-0.13,0.07,-0.14,,football,player,,,,5.0,,3.0,5.0,,30.02,9.47,6.0,,,1.33,0.43,0.07,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2836,4-4-2,True,1099352,Giuliano Simeone,G. Simeone,giuliano-simeone,giulisimeone,M,M,17,17,True,False,starter,False,173.0,ARG,Argentina,1040169600,2002-12-18T00:00:00+00:00,44000000.0,EUR,39.0,35.0,,,0.0,6.0,7.0,29.0,32.0,2.0,,71.0,48.0,6.1,8.0,0.0221797,72.158091446465,11.0,12.607965953667,0.0,,6.1,6.5,0.0,,-0.34,-0.33,-0.11,,football,player,,,,2.0,,,,,34.6,7.56,10.0,,,1.04,0.43,0.16,,3.0,,1.0,2.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2704,4-4-2,True,1171451,Nico Paz,N. Paz,nico-paz,nicopaz1o,M,M,18,18,True,False,starter,False,185.0,ARG,Argentina,1094601600,2004-09-08T00:00:00+00:00,86000000.0,EUR,53.0,50.0,2.0,2.0,0.0,20.0,21.0,30.0,32.0,4.0,,61.0,65.0,6.7,7.0,0.0291069,238.17860171207,27.0,88.530628548877,3.0,,6.7,6.8,1.0,,-0.04,0.29,-0.08,,football,player,,,,4.0,1.0,,,0.0573,29.81,6.57,6.0,,-0.14,0.81,0.27,0.08,,5.0,1.0,1.0,1.0,1.0,27.028771975131,67.436386871205,,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,3211,4-4-2,True,74915,Nicolás Otamendi,N. Otamendi,nicolas-otamendi,Notamendi30,D,D,19,19,True,False,starter,True,183.0,ARG,Argentina,571622400,1988-02-12T00:00:00+00:00,1100000.0,EUR,97.0,93.0,3.0,1.0,0.0,61.0,64.0,32.0,33.0,2.0,,90.0,106.0,6.9,4.0,0.00848195,522.92316385634,67.0,262.63467296525,0.0,,6.9,7.0,1.0,,0.25,0.3,-0.16,,football,player,,,2.0,3.0,1.0,3.0,2.0,0.0383,29.71,8.71,4.0,,-0.15,0.99,0.17,0.06,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2697,4-4-2,True,823984,Lautaro Martínez,L. Martínez,lautaro-martinez,LautaroM,F,F,22,22,True,False,starter,False,175.0,ARG,Argentina,872208000,1997-08-22T00:00:00+00:00,80000000.0,EUR,23.0,18.0,1.0,,0.0,7.0,8.0,11.0,15.0,2.0,,60.0,30.0,6.4,7.0,0.0271448,59.433798068846,6.0,16.08007246202,1.0,,6.4,7.0,3.0,,-0.31,0.19,-0.01,,football,player,,,,,2.0,,,1.371,29.7,5.97,6.0,1.0,0.15,0.67,0.27,0.07,,4.0,,1.0,,,18.86937959262,20.414715893198,2.0,,,,1.0,,,1.0,2.0,1.0,0.5978,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,40,4-4-2,True,158263,Emiliano Martínez,E. Martínez,emiliano-martinez,EmiMartínez,G,G,23,23,True,False,starter,False,195.0,ARG,Argentina,715392000,1992-09-02T00:00:00+00:00,11500000.0,EUR,15.0,15.0,2.0,2.0,0.0,13.0,13.0,2.0,2.0,6.0,,90.0,19.0,6.6,,0.0011107,29.823244364036,5.0,20.244666295166,0.0,,6.6,6.5,0.0,-0.2797,0.1,0.03,-0.07,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2836,4-4-2,True,263651,Juan Musso,J. Musso,juan-musso,juanmusso,G,G,1,1,False,True,unused_substitute,False,191.0,ARG,Argentina,768182400,1994-05-06T00:00:00+00:00,3200000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,3211,4-4-2,True,822933,Gonzalo Montiel,G. Montiel,gonzalo-montiel,gonzalo_montiel29,D,D,4,4,False,True,unused_substitute,False,175.0,ARG,Argentina,852076800,1997-01-01T00:00:00+00:00,4800000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,35,4-4-2,True,859999,Lisandro Martínez,L. Martínez,lisandro-martinez,LichaMartínez,D,D,6,6,False,True,unused_substitute,False,175.0,ARG,Argentina,885081600,1998-01-18T00:00:00+00:00,42000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,337602,4-4-2,True,249399,Rodrigo De Paul,R. De Paul,rodrigo-de-paul,RodridePaul,M,M,7,7,False,True,unused_substitute,False,180.0,ARG,Argentina,769737600,1994-05-24T00:00:00+00:00,14500000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,1659,4-4-2,True,1127057,Valentín Barco,V. Barco,valentin-barco,colo.barco,M,M,8,8,False,True,used_substitute,False,172.0,ARG,Argentina,1090540800,2004-07-23T00:00:00+00:00,44000000.0,EUR,20.0,16.0,,,0.0,5.0,6.0,11.0,14.0,2.0,,19.0,24.0,6.8,5.0,0.0154084,48.381712736137,5.0,31.10966377755,0.0,,6.8,6.8,0.0,,-0.18,0.07,0.19,,football,player,,,,2.0,,,,,26.15,2.33,0.0,,,0.38,0.17,0.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,337602,4-4-2,True,12994,Lionel Messi,L. Messi,lionel-messi,LM10,F,F,10,10,False,True,used_substitute,False,169.0,ARG,Argentina,551491200,1987-06-24T00:00:00+00:00,16300000.0,EUR,21.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,18.0,,,30.0,28.0,8.0,6.0,0.399377,83.269793915617,8.0,24.460575326358,1.0,,8.0,7.8,2.0,,0.36,0.08,-0.01,,football,player,3.0,1.0,,1.0,1.0,,,0.1218,27.65,2.45,0.0,2.0,0.51,0.27,0.06,0.0,,,1.0,,,,20.799204553988,24.887622305074,,,1.0,,,,,1.0,,1.0,0.1007,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,1641,4-4-2,True,128383,Gerónimo Rulli,G. Rulli,geronimo-rulli,gerorulli,G,G,12,12,False,True,unused_substitute,False,189.0,ARG,Argentina,706320000,1992-05-20T00:00:00+00:00,5800000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,33,4-4-2,True,829932,Cristian Romero,C. Romero,cristian-romero,cutiromero2,D,D,13,13,False,True,unused_substitute,False,185.0,ARG,Argentina,893635200,1998-04-27T00:00:00+00:00,42000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2687,4-4-2,True,901325,Nicolás González,N. González,nicolas-gonzalez,nicoigonzalez,M,F,15,15,False,True,unused_substitute,False,180.0,ARG,Argentina,891820800,1998-04-06T00:00:00+00:00,23000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2836,4-4-2,True,944660,Thiago Almada,T. Almada,thiago-almada,thiago_almada23,M,M,16,16,False,True,used_substitute,False,171.0,ARG,Argentina,988243200,2001-04-26T00:00:00+00:00,16000000.0,EUR,34.0,33.0,1.0,1.0,0.0,14.0,14.0,19.0,20.0,1.0,,30.0,40.0,6.5,3.0,0.0324875,118.27677116829,18.0,26.470481672428,0.0,,6.5,6.8,1.0,,-0.26,0.04,0.0,,football,player,,,,1.0,1.0,,,0.0478,27.7,3.56,2.0,,-0.14,0.55,0.23,0.02,,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,44,4-4-2,True,895324,Alexis Mac Allister,A. Mac Allister,alexis-mac-allister,Macca10,M,M,20,20,False,True,used_substitute,False,176.0,ARG,Argentina,914457600,1998-12-24T00:00:00+00:00,77000000.0,EUR,45.0,42.0,1.0,,0.0,17.0,17.0,25.0,28.0,1.0,,29.0,54.0,7.0,4.0,0.0220389,104.22722738182,21.0,17.932460639825,0.0,,7.0,7.1,0.0,,-0.1,0.04,0.21,,football,player,,,,6.0,,,1.0,,24.03,3.33,0.0,,,0.42,0.11,0.0,1.0,2.0,3.0,,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,1963,4-4-2,True,1094179,José Manuel López,J. López,jose-lopez,jvnha3,F,F,21,21,False,True,used_substitute,False,188.0,ARG,Argentina,976060800,2000-12-06T00:00:00+00:00,26000000.0,EUR,,,,,0.0,,,,,,,8.0,5.0,6.4,2.0,,,,,,,6.4,6.5,1.0,,,-0.29,-0.02,,football,player,,,,1.0,,1.0,,0.0205,25.3,1.34,0.0,,-0.1,0.2,0.13,0.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,38,4-4-2,True,974505,Enzo Fernández,E. Fernández,enzo-fernandez,Enzo8,M,M,24,24,False,True,unused_substitute,False,177.0,ARG,Argentina,979689600,2001-01-17T00:00:00+00:00,87000000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,1641,4-4-2,True,860307,Facundo Medina,F. Medina,facundo-medina,usvbmn,D,D,25,25,False,True,unused_substitute,False,184.0,ARG,Argentina,927849600,1999-05-28T00:00:00+00:00,16300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,away,4819,Argentina,4771,Jordan,2836,4-4-2,True,831799,Nahuel Molina,N. Molina,nahuel-molina,nahuelmolina_35,D,D,26,26,False,True,unused_substitute,False,175.0,ARG,Argentina,891820800,1998-04-06T00:00:00+00:00,14600000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,117204,3-4-2-1,True,828294,Yazeed Abu Laila,Y. Abu Laila,yazeed-abu-laila,f5nzab,G,G,1,1,True,False,starter,False,189.0,JOR,Jordan,726451200,1993-01-08T00:00:00+00:00,290000.0,EUR,14.0,11.0,4.0,1.0,0.0,11.0,11.0,,3.0,6.0,1.0,90.0,18.0,5.7,3.0,3.229e-05,15.671439407148,3.0,12.254811577183,0.0,0.084,5.7,6.0,0.0,-1.5,0.0,0.0,-0.25,-0.76,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,241802,3-4-2-1,True,1114497,Abdallah Nasib,A. Nasib,abdallah-nasib,g8mx4d,D,D,3,3,True,False,starter,False,185.0,JOR,Jordan,762134400,1994-02-25T00:00:00+00:00,360000.0,EUR,34.0,27.0,1.0,,0.0,19.0,22.0,8.0,12.0,4.0,,90.0,48.0,6.0,10.0,0.0042156,52.651759514096,7.0,41.310836322116,0.0,,6.0,6.4,0.0,,-0.07,0.06,-0.49,,football,player,,,,2.0,,5.0,2.0,,31.6,8.1,4.0,,,0.65,0.21,0.06,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,47482,3-4-2-1,True,1122369,Husam Ali Mohammad Abudahab,H. A. M. Abudahab,abudahab-husam-ali-mohammad,g8mph5,D,D,4,4,True,False,starter,False,186.0,JOR,Jordan,958176000,2000-05-13T00:00:00+00:00,330000.0,EUR,28.0,22.0,4.0,1.0,0.0,12.0,14.0,10.0,14.0,2.0,,89.0,45.0,5.9,11.0,0.00354828,96.955797933333,10.0,34.198323430953,1.0,,5.9,6.2,0.0,,0.02,0.03,-0.49,,football,player,,,,4.0,,2.0,,,33.87,8.59,10.0,,,0.99,0.33,0.15,1.0,3.0,,1.0,4.0,2.0,15.024879015956,16.59,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,7646,3-4-2-1,True,888906,Yazan Al-Arab,Y. Al-Arab,yazan-al-arab,chacng,D,D,5,5,True,False,starter,False,186.0,JOR,Jordan,823046400,1996-01-31T00:00:00+00:00,1000000.0,EUR,39.0,38.0,6.0,5.0,0.0,30.0,31.0,8.0,8.0,2.0,,90.0,53.0,5.8,4.0,0.00314019,110.67402467105,13.0,54.558216932814,2.0,,5.8,6.6,0.0,,0.09,0.11,-0.63,,football,player,,,,2.0,,2.0,6.0,,29.8,8.06,7.0,,,0.7,0.23,0.08,1.0,4.0,,3.0,1.0,3.0,16.149632115046,31.625548074148,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,241802,3-4-2-1,True,927845,Noor Al-Rawabdeh,N. Al Rawabdeh,noor-al-deen-al-rawabdeh,zbf7ee,M,M,8,8,True,False,starter,False,179.0,JOR,Jordan,856742400,1997-02-24T00:00:00+00:00,455000.0,EUR,41.0,29.0,7.0,3.0,0.0,15.0,17.0,14.0,24.0,3.0,,90.0,54.0,6.5,14.0,0.00806792,118.20242352065,14.0,-5.2394940224398,0.0,,6.5,6.8,0.0,,-0.15,0.06,-0.25,,football,player,,,,6.0,,,1.0,,30.04,11.21,3.0,,,1.75,0.36,0.05,,1.0,,,4.0,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,44439,3-4-2-1,True,980728,Ali Olwan,A. Olwan,ali-olwan,5ffxeh,F,F,9,9,True,False,starter,False,180.0,JOR,Jordan,954028800,2000-03-26T00:00:00+00:00,825000.0,EUR,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,1.0,,89.0,26.0,6.6,10.0,0.140169,100.07162612149,9.0,32.048268830854,2.0,,6.6,6.4,0.0,,0.28,0.08,-0.06,,football,player,3.0,1.0,,3.0,,,,,31.18,9.63,7.0,2.0,,1.17,0.25,0.1,,7.0,2.0,1.0,,1.0,13.899270406979,33.951962722865,2.0,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,175002,3-4-2-1,True,1937497,Odeh Fakhoury,O. A. Fakhouri,odeh-al-fakhouri,b4979d,F,F,11,11,True,False,starter,False,180.0,JOR,Jordan,1132444800,2005-11-20T00:00:00+00:00,315000.0,EUR,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,45.0,9.0,6.6,,0.00454974,20.781469425036,2.0,6.3149749248286,0.0,,6.6,6.5,1.0,,0.06,0.09,-0.04,,football,player,,,,1.0,,,1.0,0.0244,32.47,5.07,3.0,,-0.06,0.74,0.15,0.05,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
15186734,2026-06-28T02:00:00+00:00,2026-06-28T05:00:00+03:00,3,,finished,Jordan,Argentina,1.0,3.0,home,4771,Jordan,4819,Argentina,213877,3-4-2-1,True,1114775,Mohannad Abu Taha,M. A. Taha,mohannad-abu-taha,xzp65c,M,M,20,20,True,False,starter,False,176.0,JOR,Jordan,1044144000,2003-02-02T00:00:00+00:00,535000.0,EUR,21.0,10.0,4.0,,0.0,3.0,9.0,7.0,12.0,7.0,,90.0,45.0,5.7,16.0,0.00331428,26.067818189687,4.0,17.883984796587,1.0,,5.7,6.3,1.0,,-0.16,0.12,-0.5,,football,player,,,1.0,4.0,,3.0,5.0,0.04,28.15,9.38,7.0,,-0.01,1.34,0.46,0.12,,3.0,,1.0,2.0,3.0,12.021192607684,13.570279326528,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
