player_id,player_name,team_id,team_name,matches_with_heatmap,heatmap_point_count,weighted_point_count,minutes_with_heatmap,weighted_mean_x,weighted_mean_y,weighted_std_x,weighted_std_y,spatial_spread,heatmap_entropy,occupied_cell_count,occupied_cell_share,peak_cell_x,peak_cell_y,peak_cell_share,grid_x,grid_y,gaussian_sigma,left_wide_share,left_half_space_share,central_share,right_half_space_share,right_wide_share,build_up_share,middle_third_share,advanced_middle_share,final_third_share,left_share,right_share,central_lane_share
992587,Pedri,4698,Spain,6,537,537.0,429.0,60.95903165735568,55.95903165735568,16.979837901219728,24.627470192355283,29.913662150045184,0.9121935642952039,170,0.5782312925170068,69.04761904761905,67.85714285714286,0.014674325473606586,21,14,1.2,0.1003802940249443,0.19650892913341522,0.17596988379955292,0.33095723390579224,0.1961836963891983,0.027739468961954117,0.19690963625907898,0.6137692332267761,0.16158169507980347,0.2968892231583595,0.5271409302949905,0.17596988379955292
798583,Dayot Upamecano,4481,France,6,534,534.0,526.0,39.0749063670412,32.58988764044944,18.98368132966941,17.619532136849084,25.900348830621887,0.8887327445845309,141,0.47959183673469385,30.952380952380953,25.0,0.017530057579278946,21,14,1.2,0.2777913510799408,0.4644283950328827,0.15216629207134247,0.07406622916460037,0.03154773637652397,0.22604922950267792,0.42364218831062317,0.32835283875465393,0.021955734118819237,0.7422197461128235,0.10561396554112434,0.15216629207134247
895324,Alexis Mac Allister,4819,Argentina,6,520,520.0,539.0,51.901923076923076,43.723076923076924,19.859990611050296,20.035359275585133,28.21054498539121,0.9263322869265177,199,0.6768707482993197,64.28571428571429,39.285714285714285,0.013409899547696114,21,14,1.2,0.1441737711429596,0.35584747791290283,0.24026429653167725,0.19811013340950012,0.06160431727766991,0.08900727331638336,0.3151836097240448,0.501502513885498,0.094306580722332,0.5000212490558624,0.25971445068717003,0.24026429653167725
978838,Michael Olise,4481,France,6,509,509.0,488.0,61.30451866404715,41.22593320235757,20.572732616799918,27.040499992533896,33.976844573452794,0.944420210180065,225,0.7653061224489796,69.04761904761905,17.857142857142858,0.010702146217226982,21,14,1.2,0.27347710728645325,0.2678992450237274,0.14545838534832,0.21012547612190247,0.10303983092308044,0.04350515082478523,0.23066870868206024,0.49986740946769714,0.22595877945423126,0.5413763523101807,0.3131653070449829,0.14545838534832
877994,Marc Guéhi,4713,England,6,504,504.0,490.0,42.013888888888886,64.54166666666667,18.860121213240664,14.16492461277907,23.58705707509618,0.8715831655884323,127,0.43197278911564624,59.523809523809526,67.85714285714286,0.018167732283473015,21,14,1.2,0.013461404480040073,0.07716795057058334,0.21708114445209503,0.5207235217094421,0.17156590521335602,0.18579477071762085,0.3853982985019684,0.4094684422016144,0.019338464364409447,0.09062935505062342,0.6922894269227982,0.21708114445209503
12994,Lionel Messi,4819,Argentina,6,485,485.0,530.0,67.12164948453608,38.121649484536086,18.552673560656235,22.729055054510148,29.339591679490464,0.9009167897231696,155,0.5272108843537415,73.80952380952381,39.285714285714285,0.017341041937470436,21,14,1.2,0.21917249262332916,0.36222684383392334,0.2177029252052307,0.1534438133239746,0.04745384678244591,0.019075198099017143,0.14457687735557556,0.538402259349823,0.29794570803642273,0.5813993364572525,0.20089766010642052,0.2177029252052307
115516,Remo Freuler,4699,Switzerland,6,469,469.0,594.0,50.347547974413644,46.26012793176972,18.92620331778009,24.34551680432712,30.83675340394517,0.9397001209974065,220,0.7482993197278912,59.523809523809526,25.0,0.010077027603983879,21,14,1.2,0.17556335031986237,0.2929077446460724,0.1654844880104065,0.2473764419555664,0.11866802722215652,0.0913660004734993,0.34047532081604004,0.494296133518219,0.07386256754398346,0.46847109496593475,0.36604446917772293,0.1654844880104065
827212,Jules Koundé,4481,France,6,450,450.0,512.0,50.54,16.691111111111113,23.312265727151733,11.13773011429014,25.836229706210982,0.8423202936082886,115,0.391156462585034,64.28571428571429,17.857142857142858,0.020674895495176315,21,14,1.2,0.6206559538841248,0.3400897681713104,0.029580822214484215,0.007394276559352875,0.0022790587972849607,0.1507921665906906,0.2723860740661621,0.441311776638031,0.13550986349582672,0.9607457220554352,0.009673335356637836,0.029580822214484215
794939,Marc Cucurella,4698,Spain,6,441,441.0,540.0,55.30385487528345,83.5079365079365,22.584147684527196,14.391845623774381,26.78001021461883,0.859284656711423,122,0.41496598639455784,69.04761904761905,89.28571428571429,0.017698874697089195,21,14,1.2,0.0028126200195401907,0.026796577498316765,0.05540083721280098,0.28777921199798584,0.6272107362747192,0.09575596451759338,0.3029367923736572,0.38417619466781616,0.21713101863861084,0.029609197517856956,0.9149899482727051,0.05540083721280098
67769,Ricardo Rodríguez,4699,Switzerland,6,437,437.0,519.0,50.505720823798626,84.8604118993135,22.93774460262476,15.206171600710265,27.520315808607442,0.8381868209197578,102,0.3469387755102041,64.28571428571429,89.28571428571429,0.022704781964421272,21,14,1.2,0.00981967244297266,0.010526945814490318,0.039635058492422104,0.24329976737499237,0.6967185735702515,0.13919728994369507,0.3224990665912628,0.406268447637558,0.1320352852344513,0.02034661825746298,0.9400183409452438,0.039635058492422104
