target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
1006147,Anis Ben Slimane,1014410,Thalente Mbatha,M,3,4,132,162,0.905598242580195,0.7793514860438018,0.9564633667469025,0.8869499941151566,0.6950893220270074,43.12088161017817,0.9811083964243789,0.8768206405076331,10,90.55982425801949,77.93514860438017,95.64633667469025,88.69499941151567,69.50893220270073,98.11083964243788,87.6820640507633
1009386,Hannibal Mejbri,788971,Juninho Bacuna,M,3,3,222,204,0.9286536865873525,0.8076383520975979,0.9119668785754871,0.9065245790253174,0.9663282485149264,4.761904761904759,0.9799768867280662,0.9050189162354261,1,92.86536865873525,80.76383520975979,91.19668785754871,90.65245790253174,96.63282485149264,97.99768867280662,90.5018916235426
1009386,Hannibal Mejbri,973556,Julio Enciso,M,3,5,222,204,0.9194829972982926,0.8069927049126475,0.9016406641060837,0.9356566824906545,0.7917517180412392,29.450754468697582,0.9955846285080441,0.8942365916188137,2,91.94829972982926,80.69927049126476,90.16406641060837,93.56566824906545,79.17517180412392,99.5584628508044,89.42365916188137
1009386,Hannibal Mejbri,1888002,Christ Inao Oulaï,M,3,4,222,216,0.9109354191111795,0.7807444395306253,0.8892275479888796,0.9560969914287019,0.9392973867429429,8.584645893961886,0.9806181984780068,0.8921448306645205,3,91.09354191111795,78.07444395306253,88.92275479888796,95.60969914287018,93.9297386742943,98.06181984780068,89.21448306645206
1009386,Hannibal Mejbri,905267,Elijah Just,M,3,3,222,180,0.9125329846170609,0.7972671747299611,0.936141735026551,0.9283144137488796,0.7642977396044841,33.333333333333336,0.9862665256412904,0.8896937553943545,4,91.2532984617061,79.72671747299611,93.61417350265509,92.83144137488796,76.42977396044841,98.62665256412903,88.96937553943545
1009386,Hannibal Mejbri,967032,Emam Ashour,M,3,5,222,328,0.9074511099092897,0.7963514974771909,0.9289110546489314,0.8968397820390702,0.7917517180412392,29.450754468697582,0.9772849722019308,0.8840227726310417,5,90.74511099092896,79.6351497477191,92.89110546489314,89.68397820390702,79.17517180412392,97.72849722019308,88.40227726310417
1009386,Hannibal Mejbri,845273,Jean-Ricner Bellegarde,M,3,2,222,157,0.9128018233256283,0.7900024222948545,0.8585360273676236,0.9420286419293268,0.7917517180412392,29.450754468697582,0.9901218360378277,0.8835515407554334,6,91.28018233256283,79.00024222948545,85.85360273676235,94.20286419293268,79.17517180412392,99.01218360378277,88.35515407554334
1009386,Hannibal Mejbri,355174,Patrick Berg,M,3,6,222,278,0.9000343868622328,0.7849685396467947,0.8595740917703312,0.9664112448229936,0.8870615121368436,15.971914124998502,0.9840577921912339,0.8831654002362117,7,90.00343868622328,78.49685396467947,85.95740917703311,96.64112448229936,88.70615121368436,98.40577921912339,88.31654002362117
1009386,Hannibal Mejbri,1171539,Noah Sadiki,M,3,4,222,179,0.916114809550843,0.7861942964154832,0.8784889444654165,0.8927015201869661,0.7917517180412392,29.450754468697582,0.9965149148855157,0.8818286421700942,8,91.6114809550843,78.61942964154832,87.84889444654165,89.27015201869662,79.17517180412392,99.65149148855157,88.18286421700941
1009386,Hannibal Mejbri,844096,Jhon Arias,M,3,5,222,354,0.9031773013742063,0.7853738804449699,0.8718414810851253,0.9283245585868991,0.7734964572566613,32.032438207318364,0.9877819743374427,0.8767439523230047,9,90.31773013742063,78.53738804449699,87.18414810851253,92.83245585868991,77.34964572566612,98.77819743374428,87.67439523230047
