target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
750,Cristiano Ronaldo,914902,Anthony Gordon,F,5,6,158,243,0.7568011579517012,0.595116333224843,0.6438890819324196,0.9287664051400135,1.0,0.0,0.9525900030461374,0.7523188944803694,49,75.68011579517012,59.5116333224843,64.38890819324196,92.87664051400135,100.0,95.25900030461374,75.23188944803694
750,Cristiano Ronaldo,851671,João Félix,F,5,3,158,144,0.7546334508357655,0.6092444796534617,0.7088336287381871,0.8600881238879396,0.9326564970298526,9.523809523809526,0.9806017517979924,0.75172070905258,50,75.46334508357656,60.924447965346175,70.88336287381871,86.00881238879397,93.26564970298527,98.06017517979923,75.17207090525801
8959,Manuel Neuer,754330,Uğurcan Çakır,G,4,3,192,134,0.9871109707644475,0.8963814443028235,0.9355878054855215,0.9674256779930037,1.0,0.0,0.9917774777942423,0.9627219964803532,1,98.71109707644476,89.63814443028235,93.55878054855215,96.74256779930037,100.0,99.17774777942424,96.27219964803531
8959,Manuel Neuer,155736,Maxime Crépeau,G,4,5,192,187,0.9880412657045842,0.9029781365624104,0.9520351013922361,0.9642583216658347,0.9494923727723895,7.142857142857139,0.9792504885875556,0.9626827455385785,2,98.80412657045842,90.29781365624105,95.20351013922361,96.42583216658348,94.94923727723895,97.92504885875556,96.26827455385785
8959,Manuel Neuer,797291,Unai Simón,G,4,8,192,454,0.9899256257811326,0.8963394505394415,0.9515616044524021,0.909279733717745,0.939297386742943,8.584645893961875,0.9689602997820475,0.9557277211417189,3,98.99256257811327,89.63394505394416,95.15616044524022,90.9279733717745,93.9297386742943,96.89602997820475,95.57277211417188
8959,Manuel Neuer,325061,Nikola Vasilj,G,4,4,192,216,0.9890975355446693,0.8828351175477611,0.9517204723624255,0.9040827827892528,0.939297386742943,8.584645893961875,0.9295397361568807,0.9501379729420458,4,98.90975355446693,88.28351175477611,95.17204723624255,90.40827827892528,93.9297386742943,92.95397361568807,95.01379729420458
8959,Manuel Neuer,539792,Ronwen Williams,G,4,4,192,287,0.9831731787727355,0.8702798501642333,0.9094123430875318,0.950594714756598,0.9663282485149263,4.761904761904761,0.9650258351317113,0.9482109693859594,5,98.31731787727355,87.02798501642333,90.94123430875318,95.05947147565979,96.63282485149263,96.50258351317113,94.82109693859594
8959,Manuel Neuer,37224,Johny Placide,G,4,3,192,146,0.9841186457898521,0.8651081984175157,0.9260000870749371,0.9156130429358613,0.9663282485149263,4.761904761904761,0.9886321374203523,0.9469902948762731,6,98.4118645789852,86.51081984175157,92.60000870749371,91.56130429358613,96.63282485149263,98.86321374203523,94.6990294876273
8959,Manuel Neuer,978728,Jacob Widell Zetterström,G,4,2,192,118,0.9741137622222725,0.8677445006326088,0.9674869604119812,0.9173823511820894,0.9663282485149263,4.761904761904761,0.9817246178560538,0.9464953557156142,7,97.41137622222725,86.77445006326087,96.74869604119813,91.73823511820895,96.63282485149263,98.17246178560538,94.64953557156142
8959,Manuel Neuer,802133,Luca Zidane,G,4,3,192,132,0.973778279628118,0.8639035695728534,0.9121748083100705,0.9801546741957279,0.9663282485149263,4.761904761904761,0.9788386500940742,0.9461611469096596,8,97.3778279628118,86.39035695728535,91.21748083100705,98.01546741957279,96.63282485149263,97.88386500940743,94.61611469096596
8959,Manuel Neuer,28381,Fernando Muslera,G,4,3,192,107,0.9854421728007704,0.8654040386648443,0.9244633083305762,0.926487797842931,0.9663282485149263,4.761904761904761,0.9347439071604899,0.9459506125344757,9,98.54421728007704,86.54040386648443,92.44633083305762,92.6487797842931,96.63282485149263,93.47439071604899,94.59506125344757
8959,Manuel Neuer,138530,Jordan Pickford,G,4,7,192,377,0.9747089736947872,0.8702816765168753,0.908716244410444,0.9686122431897802,0.939297386742943,8.584645893961875,0.9695284087167614,0.9445849606837763,10,97.47089736947872,87.02816765168753,90.87162444104439,96.86122431897802,93.9297386742943,96.95284087167614,94.45849606837763
8959,Manuel Neuer,191210,Mike Maignan,G,4,8,192,311,0.9819156486119915,0.8626716981193279,0.933373559238991,0.9128813342559817,0.9663282485149263,4.761904761904761,0.944804413310478,0.9436742863706289,11,98.19156486119915,86.26716981193279,93.3373559238991,91.28813342559818,96.63282485149263,94.4804413310478,94.36742863706289
